match_id,match_date,winner_id,loser_id,court_speed_index,round_numeric,best_of,tier_numeric,surface_Hard,surface_Clay,surface_Grass,tier_Grand_Slam,tier_Masters_1000,tier_ATP_500,tier_ATP_250,tier_Challenger,p1_is_winner,d_elo_overall,d_elo_surface,d_atp_rank,d_surface_win_rate,d_recent_form_10,d_serve_rating,d_return_rating,serve_vs_return,d_ace_rate,d_bp_save_rate,d_days_rest,d_matches_last_14d,p1_matches_14d,p2_matches_14d,h2h_overall,h2h_surface,h2h_surface_3y,winner_won
27083,2024-10-02,711,123,42.0,2,3,4,1,0,0,0,1,0,0,0,1,-124.05999999999995,-159.8900000000001,-59,-0.06888888888888889,-0.09999999999999998,-8.645356643356628,8.645356643356646,27.54627972027973,-0.765734265734265,-10.573464494278959,0,-2,1,3,1.0,1.0,1.0,1
27083,2024-10-02,711,123,42.0,2,3,4,1,0,0,0,1,0,0,0,0,124.05999999999995,159.8900000000001,59,0.06888888888888889,0.09999999999999998,8.645356643356628,-8.645356643356646,27.546279720279713,0.765734265734265,10.573464494278959,0,2,3,1,0.0,0.0,0.0,0
27084,2024-10-02,693,592,42.0,2,3,4,1,0,0,0,1,0,0,0,1,-163.29999999999995,-81.23000000000002,-27,0.07950310559006207,-0.2,-7.918799999999997,2.918799999999983,17.825599999999994,1.5777777777777775,-7.958253369437578,8,-1,2,3,0.0,0.0,0.0,1
27084,2024-10-02,693,592,42.0,2,3,4,1,0,0,0,1,0,0,0,0,163.29999999999995,81.23000000000002,27,-0.07950310559006207,0.2,7.918799999999997,-2.918799999999983,22.82560000000001,-1.5777777777777775,7.958253369437578,-8,1,3,2,1.0,1.0,1.0,0
27085,2024-10-02,504,505,42.0,2,3,4,1,0,0,0,1,0,0,0,1,159.53999999999996,251.09000000000015,31,0.18181818181818182,0.3,6.443300000000008,-3.3877444444444436,24.890855555555568,5.559210526315789,8.861312298812301,1,0,1,1,0.3333333333333333,0.3333333333333333,1.0,1
27085,2024-10-02,504,505,42.0,2,3,4,1,0,0,0,1,0,0,0,0,-159.53999999999996,-251.09000000000015,-31,-0.18181818181818182,-0.3,-6.443300000000008,3.3877444444444436,21.835300000000004,-5.559210526315789,-8.861312298812301,-1,0,1,1,0.6666666666666667,0.6666666666666667,0.0,0
27086,2024-10-02,14,576,42.0,2,3,4,1,0,0,0,1,0,0,0,1,304.22,401.7800000000002,63,0.22344322344322343,0.09999999999999998,4.839434343434348,-4.839434343434348,37.330343434343426,2.3939393939393927,-14.034219748505457,6,0,1,1,1.0,0.5,0.5,1
27086,2024-10-02,14,576,42.0,2,3,4,1,0,0,0,1,0,0,0,0,-304.22,-401.7800000000002,-63,-0.22344322344322343,-0.09999999999999998,-4.839434343434348,4.839434343434348,37.330343434343426,-2.3939393939393927,14.034219748505457,-6,0,1,1,0.0,0.5,0.5,0
27087,2024-10-02,269,784,42.0,2,3,4,1,0,0,0,1,0,0,0,1,366.01,330.3299999999999,423,0.08536585365853655,0.36666666666666664,2.0446818181818003,-2.0446818181818145,32.725681818181805,2.9090909090909083,7.521730914588055,1,0,3,3,0.5,0.5,0.5,1
27087,2024-10-02,269,784,42.0,2,3,4,1,0,0,0,1,0,0,0,0,-366.01,-330.3299999999999,-423,-0.08536585365853655,-0.36666666666666664,-2.0446818181818003,2.0446818181818145,32.72568181818182,-2.9090909090909083,-7.521730914588055,-1,0,3,3,0.5,0.5,0.5,0
27088,2024-10-02,555,379,42.0,2,3,4,1,0,0,0,1,0,0,0,1,62.75,30.539999999999964,-34,-0.13888888888888895,0.10000000000000003,9.675208791208789,-2.53235164835165,25.0494945054945,-4.730769230769231,2.312068273606755,0,1,4,3,0.5,0.5,0.5,1
27088,2024-10-02,555,379,42.0,2,3,4,1,0,0,0,1,0,0,0,0,-62.75,-30.539999999999964,34,0.13888888888888895,-0.10000000000000003,-9.675208791208789,2.53235164835165,17.906637362637362,4.730769230769231,-2.312068273606755,0,-1,3,4,0.5,0.5,0.5,0
27089,2024-10-02,606,29,42.0,2,3,4,1,0,0,0,1,0,0,0,1,258.6500000000001,188.91000000000008,206,0.38333333333333336,0.39999999999999997,-7.46101818181819,7.461018181818186,36.14938181818181,-0.46363636363636296,26.0121558335844,0,2,3,1,0.5,0.5,0.5,1
27089,2024-10-02,606,29,42.0,2,3,4,1,0,0,0,1,0,0,0,0,-258.6500000000001,-188.91000000000008,-206,-0.38333333333333336,-0.39999999999999997,7.46101818181819,-7.461018181818186,36.149381818181816,0.46363636363636296,-26.0121558335844,0,-2,1,3,0.5,0.5,0.5,0
27090,2024-10-02,32,703,42.0,2,3,4,1,0,0,0,1,0,0,0,1,377.3600000000001,399.01,39,0.26349206349206356,0.20000000000000007,-0.6754000000000104,-4.3246,28.287399999999998,1.8166666666666669,-2.2598443223443496,11,-3,0,3,0.5,0.5,0.5,1
27090,2024-10-02,32,703,42.0,2,3,4,1,0,0,0,1,0,0,0,0,-377.3600000000001,-399.01,-39,-0.26349206349206356,-0.20000000000000007,0.6754000000000104,4.3246,33.287400000000005,-1.8166666666666669,2.2598443223443496,-11,3,3,0,0.5,0.5,0.5,0
27091,2024-10-02,214,715,42.0,2,3,4,1,0,0,0,1,0,0,0,1,448.8000000000002,423.49,154,0.6388888888888888,0.39999999999999997,17.346750000000007,-17.34675,25.80275000000001,0.6875,20.310760667903537,-7,2,3,1,0.5,0.5,0.5,1
27091,2024-10-02,214,715,42.0,2,3,4,1,0,0,0,1,0,0,0,0,-448.8000000000002,-423.49,-154,-0.6388888888888888,-0.39999999999999997,-17.346750000000007,17.34675,25.802750000000003,-0.6875,-20.310760667903537,7,-2,1,3,0.5,0.5,0.5,0
27092,2024-10-02,499,542,42.0,2,3,4,1,0,0,0,1,0,0,0,1,-286.75,-261.03999999999996,-301,-0.625,-0.39999999999999997,1431.8185217391303,1468.1814782608697,18.18147826086956,1490.9130434782608,1436.839641839642,236,-5,0,5,0.5,0.5,0.5,1
27092,2024-10-02,499,542,42.0,2,3,4,1,0,0,0,1,0,0,0,0,286.75,261.03999999999996,301,0.625,0.39999999999999997,-1431.8185217391303,-1468.1814782608697,18.181478260869568,-1490.9130434782608,-1436.839641839642,-236,5,5,0,0.5,0.5,0.5,0
27093,2024-10-02,629,264,42.0,2,3,4,1,0,0,0,1,0,0,0,1,284.1200000000001,358.41999999999985,29,0.42942942942942947,0.39999999999999997,8.65196969696968,-8.6519696969697,24.079303030303016,7.045454545454545,29.52320827320827,-31,3,3,0,0.5,0.5,0.5,1
27093,2024-10-02,629,264,42.0,2,3,4,1,0,0,0,1,0,0,0,0,-284.1200000000001,-358.41999999999985,-29,-0.42942942942942947,-0.39999999999999997,-8.65196969696968,8.6519696969697,24.079303030303038,-7.045454545454545,-29.52320827320827,31,-3,0,3,0.5,0.5,0.5,0
27094,2024-10-02,475,442,42.0,2,3,4,1,0,0,0,1,0,0,0,1,-9.189999999999827,113.73000000000002,30,0.0748792270531401,0.0,-4.4067320261438,4.406732026143782,35.51237908496731,-2.405228758169934,-5.339332848524023,0,3,5,2,0.75,0.6666666666666666,0.6666666666666666,1
27094,2024-10-02,475,442,42.0,2,3,4,1,0,0,0,1,0,0,0,0,9.189999999999827,-113.73000000000002,-30,-0.0748792270531401,0.0,4.4067320261438,-4.406732026143782,35.51237908496733,2.405228758169934,5.339332848524023,0,-3,2,5,0.25,0.33333333333333337,0.33333333333333337,0
27095,2024-10-02,30,548,42.0,2,3,4,1,0,0,0,1,0,0,0,1,-135.51,-3.6000000000001364,-48,0.07470288624787774,0.0,2.396809523809523,-0.015857142857143458,25.487476190476194,1.3666666666666671,5.810266487898048,31,-6,0,6,0.0,0.0,0.0,1
27095,2024-10-02,30,548,42.0,2,3,4,1,0,0,0,1,0,0,0,0,135.51,3.6000000000001364,48,-0.07470288624787774,0.0,-2.396809523809523,0.015857142857143458,23.106523809523814,-1.3666666666666671,-5.810266487898048,-31,6,6,0,1.0,1.0,1.0,0
27096,2024-10-02,494,335,42.0,2,3,4,1,0,0,0,1,0,0,0,1,-104.20999999999981,-158.69000000000005,-22,-0.15587044534412958,0.0,1.0044444444444522,-1.0044444444444522,25.32044444444444,-1.4666666666666668,8.37654320987653,1,-3,1,4,0.5,0.5,0.5,1
27096,2024-10-02,494,335,42.0,2,3,4,1,0,0,0,1,0,0,0,0,104.20999999999981,158.69000000000005,22,0.15587044534412958,0.0,-1.0044444444444522,1.0044444444444522,25.32044444444444,1.4666666666666668,-8.37654320987653,-1,3,4,1,0.5,0.5,0.5,0
27097,2024-10-02,469,289,42.0,2,3,4,1,0,0,0,1,0,0,0,1,-113.77999999999997,-113.95000000000005,-12,-0.07222222222222219,-0.19999999999999996,3.183068825910908,-0.5514898785425117,29.983279352226702,-2.1965811965811968,-10.768153415212232,-1,0,2,2,0.5,0.0,0.0,1
27097,2024-10-02,469,289,42.0,2,3,4,1,0,0,0,1,0,0,0,0,113.77999999999997,113.95000000000005,12,0.07222222222222219,0.19999999999999996,-3.183068825910908,0.5514898785425117,27.351700404858306,2.1965811965811968,10.768153415212232,1,0,2,2,0.5,1.0,1.0,0
27098,2024-10-02,195,778,42.0,2,3,4,1,0,0,0,1,0,0,0,1,403.6199999999999,364.18000000000006,98,0.20833333333333337,0.30000000000000004,-1.8047739130434763,-2.5430521739130327,27.02842608695653,-1.3285714285714292,1.8080376413709658,5,-1,2,3,0.5,0.5,0.5,1
27098,2024-10-02,195,778,42.0,2,3,4,1,0,0,0,1,0,0,0,0,-403.6199999999999,-364.18000000000006,-98,-0.20833333333333337,-0.30000000000000004,1.8047739130434763,2.5430521739130327,31.376252173913038,1.3285714285714292,-1.8080376413709658,-5,1,3,2,0.5,0.5,0.5,0
27099,2024-10-02,276,154,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-94.00999999999999,-30.039999999999964,211,-1499.6666666666667,-0.19999999999999998,-1441.0662857142856,-1458.9337142857144,8.933714285714295,-1496.7142857142858,-1452.5396825396826,-359,2,2,0,0.5,0.5,0.5,1
27099,2024-10-02,276,154,42.0,1,3,4,1,0,0,0,1,0,0,0,0,94.00999999999999,30.039999999999964,-211,1499.6666666666667,0.19999999999999998,1441.0662857142856,1458.9337142857144,8.933714285714288,1496.7142857142858,1452.5396825396826,359,-2,0,2,0.5,0.5,0.5,0
27100,2024-10-02,589,24,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-111.79999999999995,-144.06999999999994,136,-0.19602977667493798,-0.29999999999999993,-2.3804769230769267,2.3804769230769196,24.30967692307692,-0.5,2.9026575276575315,1,0,1,1,1.0,0.5,0.5,1
27100,2024-10-02,589,24,42.0,1,3,4,1,0,0,0,1,0,0,0,0,111.79999999999995,144.06999999999994,-136,0.19602977667493798,0.29999999999999993,2.3804769230769267,-2.3804769230769196,24.30967692307693,0.5,-2.9026575276575315,-1,0,1,1,0.0,0.5,0.5,0
27101,2024-10-02,202,31,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-42.36999999999989,-62.450000000000045,3,-0.004901960784313764,0.0,1.744333333333337,-1.74433333333333,22.500333333333337,1.25,-7.327329533211881,0,2,4,2,1.0,1.0,1.0,1
27101,2024-10-02,202,31,42.0,1,3,4,1,0,0,0,1,0,0,0,0,42.36999999999989,62.450000000000045,-3,0.004901960784313764,0.0,-1.744333333333337,1.74433333333333,22.50033333333333,-1.25,7.327329533211881,0,-2,2,4,0.0,0.0,0.0,0
27102,2024-10-02,365,446,42.0,1,3,4,1,0,0,0,1,0,0,0,1,0.459999999999809,-21.59999999999991,-53,-0.012121212121212144,0.0,4.229476923076923,-0.38332307692308376,32.20547692307691,0.5999999999999996,8.044252044252048,11,-2,0,2,0.5,0.0,0.0,1
27102,2024-10-02,365,446,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-0.459999999999809,21.59999999999991,53,0.012121212121212144,0.0,-4.229476923076923,0.38332307692308376,28.35932307692307,-0.5999999999999996,-8.044252044252048,-11,2,2,0,0.5,1.0,1.0,0
27103,2024-10-02,16,761,42.0,1,3,4,1,0,0,0,1,0,0,0,1,160.31000000000017,238.5,-115,0.3142857142857143,0.3,-2.2164000000000073,-2.7835999999999927,12.069600000000001,0.11111111111111116,-0.03226711560046169,0,2,4,2,0.5,0.5,0.5,1
27103,2024-10-02,16,761,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-160.31000000000017,-238.5,115,-0.3142857142857143,-0.3,2.2164000000000073,2.7835999999999927,17.0696,-0.11111111111111116,0.03226711560046169,0,-2,2,4,0.5,0.5,0.5,0
27104,2024-10-02,596,650,42.0,1,3,4,1,0,0,0,1,0,0,0,1,158.17000000000007,25.210000000000036,15,0.05294117647058827,0.2,11.25916666666668,-11.259166666666673,10.097833333333348,2.333333333333333,-0.20687645687647205,0,0,1,1,1.0,0.5,0.5,1
27104,2024-10-02,596,650,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-158.17000000000007,-25.210000000000036,-15,-0.05294117647058827,-0.2,-11.25916666666668,11.259166666666673,10.097833333333341,-2.333333333333333,0.20687645687647205,0,0,1,1,0.0,0.5,0.5,0
27105,2024-10-02,595,58,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-121.42000000000007,-162.04999999999995,-78,-0.1594594594594595,-0.10000000000000003,-0.5658846153846326,0.5658846153846184,22.98888461538462,-1.4615384615384617,-4.019372721295802,8,-4,1,5,0.5,0.5,0.5,1
27105,2024-10-02,595,58,42.0,1,3,4,1,0,0,0,1,0,0,0,0,121.42000000000007,162.04999999999995,78,0.1594594594594595,0.10000000000000003,0.5658846153846326,-0.5658846153846184,22.988884615384634,1.4615384615384617,4.019372721295802,-8,4,5,1,0.5,0.5,0.5,0
27106,2024-10-02,511,341,42.0,1,3,4,1,0,0,0,1,0,0,0,1,86.53999999999996,-17.569999999999936,82,0.03715170278637775,0.0,1.4804444444444371,-1.4804444444444442,22.592,-1.1111111111111107,1.2840125521285017,20,0,0,0,0.0,0.0,0.5,1
27106,2024-10-02,511,341,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-86.53999999999996,17.569999999999936,-82,-0.03715170278637775,0.0,-1.4804444444444371,1.4804444444444442,22.592000000000006,1.1111111111111107,-1.2840125521285017,-20,0,0,0,1.0,1.0,0.5,0
27107,2024-10-02,682,673,42.0,1,3,4,1,0,0,0,1,0,0,0,1,218.66000000000008,176.32999999999993,77,0.0,0.30000000000000004,-3.658533333333324,0.8807555555555666,30.075866666666677,-4.1647058823529415,23.107033063554802,-8,4,6,2,0.5,0.5,0.5,1
27107,2024-10-02,682,673,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-218.66000000000008,-176.32999999999993,-77,0.0,-0.30000000000000004,3.658533333333324,-0.8807555555555666,32.853644444444434,4.1647058823529415,-23.107033063554802,8,-4,2,6,0.5,0.5,0.5,0
27108,2024-10-02,412,547,42.0,1,3,4,1,0,0,0,1,0,0,0,1,109.91999999999985,171.97000000000003,-477,-0.16666666666666666,0.0,-5.516857142857148,5.516857142857148,8.364857142857147,-1.5714285714285714,3.823953823953822,-23,1,1,0,0.5,0.5,0.5,1
27108,2024-10-02,412,547,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-109.91999999999985,-171.97000000000003,477,0.16666666666666666,0.0,5.516857142857148,-5.516857142857148,8.364857142857147,1.5714285714285714,-3.823953823953822,23,-1,0,1,0.5,0.5,0.5,0
27109,2024-10-02,69,108,42.0,1,3,4,1,0,0,0,1,0,0,0,1,276.54999999999995,358.55999999999995,50,0.0757575757575758,0.0,43.1405,-9.807166666666667,13.845833333333331,8.0,4.4011544011544075,-8,0,1,1,1.0,1.0,0.5,1
27109,2024-10-02,69,108,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-276.54999999999995,-358.55999999999995,-50,-0.0757575757575758,0.0,-43.1405,9.807166666666667,-19.4875,-8.0,-4.4011544011544075,8,0,1,1,0.0,0.0,0.5,0
27110,2024-10-02,585,201,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-168.76,-111.3900000000001,119,-0.0888888888888889,-0.2,-8.261333333333354,8.261333333333337,35.23333333333332,-6.833333333333334,-14.919154919154927,30,-6,0,6,0.5,0.5,0.5,1
27110,2024-10-02,585,201,42.0,1,3,4,1,0,0,0,1,0,0,0,0,168.76,111.3900000000001,-119,0.0888888888888889,0.2,8.261333333333354,-8.261333333333337,35.23333333333334,6.833333333333334,14.919154919154927,-30,6,6,0,0.5,0.5,0.5,0
27111,2024-10-02,122,683,42.0,1,3,4,1,0,0,0,1,0,0,0,1,49.01999999999998,65.25,-39,0.375,0.3,-2.887208791208778,2.887208791208785,15.202637362637354,-2.9890109890109886,1.7730917003703013,7,-1,1,2,0.5,0.5,0.5,1
27111,2024-10-02,122,683,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-49.01999999999998,-65.25,39,-0.375,-0.3,2.887208791208778,-2.887208791208785,15.202637362637347,2.9890109890109886,-1.7730917003703013,-7,1,2,1,0.5,0.5,0.5,0
27112,2024-10-02,580,367,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-35.899999999999864,-64.19000000000005,247,0.07619047619047614,0.09999999999999998,-2.2271428571428658,2.227142857142862,34.463142857142856,-7.6260504201680686,-6.259443764460478,-1,0,1,1,0.5,0.5,0.5,1
27112,2024-10-02,580,367,42.0,1,3,4,1,0,0,0,1,0,0,0,0,35.899999999999864,64.19000000000005,-247,-0.07619047619047614,-0.09999999999999998,2.2271428571428658,-2.227142857142862,34.463142857142856,7.6260504201680686,6.259443764460478,1,0,1,1,0.5,0.5,0.5,0
27113,2024-10-02,513,707,42.0,1,3,4,1,0,0,0,1,0,0,0,1,123.61000000000013,133.30999999999995,41,0.017241379310344862,0.09999999999999998,2.1412666666666667,-2.1412666666666667,20.970066666666668,-5.85,11.885401635401642,-31,2,2,0,0.5,0.5,0.5,1
27113,2024-10-02,513,707,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-123.61000000000013,-133.30999999999995,-41,-0.017241379310344862,-0.09999999999999998,-2.1412666666666667,2.1412666666666667,20.970066666666668,5.85,-11.885401635401642,31,-2,0,2,0.5,0.5,0.5,0
27114,2024-10-02,586,468,42.0,1,3,4,1,0,0,0,1,0,0,0,1,22.569999999999936,11.100000000000136,-19,0.06315789473684208,0.09999999999999998,19.38854545454545,-13.13854545454545,21.310545454545448,9.64935064935065,-3.0792944429308164,0,1,2,1,0.5,0.5,0.5,1
27114,2024-10-02,586,468,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-22.569999999999936,-11.100000000000136,19,-0.06315789473684208,-0.09999999999999998,-19.38854545454545,13.13854545454545,15.060545454545448,-9.64935064935065,3.0792944429308164,0,-1,1,2,0.5,0.5,0.5,0
27115,2024-10-02,711,539,42.0,1,3,4,1,0,0,0,1,0,0,0,1,203.78999999999996,252.39999999999986,-20,0.27777777777777785,0.3,2.1894615384615435,-2.1894615384615363,16.71146153846155,6.318681318681319,7.862751220076937,0,-2,1,3,0.5,0.5,0.5,1
27115,2024-10-02,711,539,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-203.78999999999996,-252.39999999999986,20,-0.27777777777777785,-0.3,-2.1894615384615435,2.1894615384615363,16.711461538461542,-6.318681318681319,-7.862751220076937,0,2,3,1,0.5,0.5,0.5,0
27116,2024-10-02,693,284,42.0,1,3,4,1,0,0,0,1,0,0,0,1,202.29999999999995,288.04999999999995,274,0.5142857142857142,0.0,54.95340000000001,-9.953400000000002,4.953400000000009,-1495.2222222222222,-1446.7111013986014,-4,2,2,0,0.5,0.5,0.5,1
27116,2024-10-02,693,284,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-202.29999999999995,-288.04999999999995,-274,-0.5142857142857142,0.0,-54.95340000000001,9.953400000000002,-40.0466,1495.2222222222222,1446.7111013986014,4,-2,0,2,0.5,0.5,0.5,0
27117,2024-10-02,505,645,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-11.259999999999991,-120.37000000000012,23,-0.04545454545454547,-0.3,5.845666666666659,-7.234555555555559,11.213000000000001,0.9431818181818183,4.878715034965026,-8,-2,1,3,0.0,0.0,0.0,1
27117,2024-10-02,505,645,42.0,1,3,4,1,0,0,0,1,0,0,0,0,11.259999999999991,120.37000000000012,-23,0.04545454545454547,0.3,-5.845666666666659,7.234555555555559,12.601888888888901,-0.9431818181818183,-4.878715034965026,8,2,3,1,1.0,1.0,1.0,0
27118,2024-10-02,576,277,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-125.65000000000009,-97.60000000000014,-32,0.07417582417582413,0.0,1.4831468531468488,0.0553146853146913,32.54622377622377,2.34965034965035,16.15440115440115,0,-5,1,6,0.5,0.5,0.5,1
27118,2024-10-02,576,277,42.0,1,3,4,1,0,0,0,1,0,0,0,0,125.65000000000009,97.60000000000014,32,-0.07417582417582413,0.0,-1.4831468531468488,-0.0553146853146913,31.00776223776223,-2.34965034965035,-16.15440115440115,0,5,6,1,0.5,0.5,0.5,0
27119,2024-10-02,784,124,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-216.5,-175.70000000000005,-380,-0.01851851851851849,-0.16666666666666669,9.539033333333336,-2.8723666666666574,27.808633333333347,2.3846153846153846,2.6767676767676747,-1,-1,3,4,0.5,0.5,0.5,1
27119,2024-10-02,784,124,42.0,1,3,4,1,0,0,0,1,0,0,0,0,216.5,175.70000000000005,380,0.01851851851851849,0.16666666666666669,-9.539033333333336,2.8723666666666574,21.14196666666667,-2.3846153846153846,-2.6767676767676747,1,1,4,3,0.5,0.5,0.5,0
27120,2024-10-02,555,714,42.0,1,3,4,1,0,0,0,1,0,0,0,1,174.5,156.6099999999999,135,-0.5555555555555556,0.0,63.79092307692307,-13.790923076923079,13.790923076923072,-1493.2307692307693,-1435.465709504171,-12,4,4,0,0.5,0.5,0.5,1
27120,2024-10-02,555,714,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-174.5,-156.6099999999999,-135,0.5555555555555556,0.0,-63.79092307692307,13.790923076923079,-36.20907692307692,1493.2307692307693,1435.465709504171,12,-4,0,4,0.5,0.5,0.5,0
27121,2024-10-02,29,718,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-110.64999999999986,1.800000000000182,-186,-0.2,-0.10000000000000003,6.0017714285714305,-6.001771428571434,37.60862857142857,-11.828571428571427,-12.933673469387763,0,-2,1,3,0.5,0.5,0.5,1
27121,2024-10-02,29,718,42.0,1,3,4,1,0,0,0,1,0,0,0,0,110.64999999999986,-1.800000000000182,186,0.2,0.10000000000000003,-6.0017714285714305,6.001771428571434,37.60862857142857,11.828571428571427,12.933673469387763,0,2,3,1,0.5,0.5,0.5,0
27122,2024-10-02,703,716,42.0,1,3,4,1,0,0,0,1,0,0,0,1,47.87999999999988,38.73000000000002,26,-0.12207792207792212,0.0,-3.1591454545454525,3.1591454545454596,32.12194545454547,-3.2409090909090907,7.938505938505955,1,-5,3,8,0.5,0.5,0.5,1
27122,2024-10-02,703,716,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-47.87999999999988,-38.73000000000002,-26,0.12207792207792212,0.0,3.1591454545454525,-3.1591454545454596,32.12194545454546,3.2409090909090907,-7.938505938505955,-1,5,8,3,0.5,0.5,0.5,0
27123,2024-10-02,715,649,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-12.200000000000045,-53.289999999999964,-85,-0.3333333333333333,-0.10000000000000003,-11.491599999999998,11.491599999999998,19.9476,-2.0,-20.691037357704033,0,0,1,1,0.5,0.5,0.5,1
27123,2024-10-02,715,649,42.0,1,3,4,1,0,0,0,1,0,0,0,0,12.200000000000045,53.289999999999964,85,0.3333333333333333,0.10000000000000003,11.491599999999998,-11.491599999999998,19.9476,2.0,20.691037357704033,0,0,1,1,0.5,0.5,0.5,0
27124,2024-10-02,499,631,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-25.670000000000073,25.029999999999973,-280,-0.5384615384615384,-0.10000000000000003,1439.568909090909,1460.431090909091,10.431090909090905,1494.7272727272727,1438.2670864489046,237,-3,0,3,0.5,0.5,0.5,1
27124,2024-10-02,499,631,42.0,1,3,4,1,0,0,0,1,0,0,0,0,25.670000000000073,-25.029999999999973,280,0.5384615384615384,0.10000000000000003,-1439.568909090909,-1460.431090909091,10.43109090909092,-1494.7272727272727,-1438.2670864489046,-237,3,3,0,0.5,0.5,0.5,0
27125,2024-10-02,264,551,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-51.82999999999993,-97.58999999999992,17,-0.2222222222222222,-0.3,-3.4853333333333225,3.4853333333333367,18.912666666666674,1.4,-7.917267917267914,23,-1,0,1,1.0,1.0,0.5,1
27125,2024-10-02,264,551,42.0,1,3,4,1,0,0,0,1,0,0,0,0,51.82999999999993,97.58999999999992,-17,0.2222222222222222,0.3,3.4853333333333225,-3.4853333333333367,18.91266666666666,-1.4,7.917267917267914,-23,1,1,0,0.0,0.0,0.5,0
27126,2024-10-02,442,546,42.0,1,3,4,1,0,0,0,1,0,0,0,1,167.36000000000013,-10.559999999999945,27,0.05555555555555558,0.09999999999999998,4.485722222222208,-4.4857222222222255,35.433388888888885,1.3611111111111107,0.3576097105508893,0,-2,2,4,0.5,0.5,0.5,1
27126,2024-10-02,442,546,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-167.36000000000013,10.559999999999945,-27,-0.05555555555555558,-0.09999999999999998,-4.485722222222208,4.4857222222222255,35.4333888888889,-1.3611111111111107,-0.3576097105508893,0,2,4,2,0.5,0.5,0.5,0
27127,2024-10-02,30,3,42.0,1,3,4,1,0,0,0,1,0,0,0,1,150.1300000000001,175.38999999999987,9,0.1096491228070175,0.29999999999999993,-4.539933333333337,4.53993333333333,30.043266666666668,-0.18333333333333268,13.961684514316069,0,0,0,0,0.0,0.0,0.5,1
27127,2024-10-02,30,3,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-150.1300000000001,-175.38999999999987,-9,-0.1096491228070175,-0.29999999999999993,4.539933333333337,-4.53993333333333,30.043266666666675,0.18333333333333268,-13.961684514316069,0,0,0,0,1.0,1.0,0.5,0
27128,2024-10-02,494,705,42.0,1,3,4,1,0,0,0,1,0,0,0,1,203.6300000000001,145.95000000000005,144,0.4230769230769231,0.2888888888888889,9.49444444444444,-9.49444444444444,16.830444444444453,3.833333333333333,2.7420402858999324,-30,1,1,0,0.5,0.5,0.5,1
27128,2024-10-02,494,705,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-203.6300000000001,-145.95000000000005,-144,-0.4230769230769231,-0.2888888888888889,-9.49444444444444,9.49444444444444,16.830444444444453,-3.833333333333333,-2.7420402858999324,30,-1,0,1,0.5,0.5,0.5,0
27129,2024-10-02,469,686,42.0,1,3,4,1,0,0,0,1,0,0,0,1,146.79999999999995,237.87000000000012,19,0.36111111111111116,0.0,7.551884615384608,-7.551884615384623,22.98288461538459,3.9423076923076925,-8.854166666666657,-31,2,2,0,0.5,0.5,0.5,1
27129,2024-10-02,469,686,42.0,1,3,4,1,0,0,0,1,0,0,0,0,-146.79999999999995,-237.87000000000012,-19,-0.36111111111111116,0.0,-7.551884615384608,7.551884615384623,22.982884615384606,-3.9423076923076925,8.854166666666657,31,-2,0,2,0.5,0.5,0.5,0
27130,2024-10-02,778,721,42.0,1,3,4,1,0,0,0,1,0,0,0,1,-38.74000000000001,15.690000000000055,5,0.0,-0.09999999999999998,4.728099999999998,-4.728099999999998,24.105100000000007,6.9,-3.642676767676768,-14,3,3,0,0.5,0.5,0.5,1
27130,2024-10-02,778,721,42.0,1,3,4,1,0,0,0,1,0,0,0,0,38.74000000000001,-15.690000000000055,-5,0.0,0.09999999999999998,-4.728099999999998,4.728099999999998,24.105100000000007,-6.9,3.642676767676768,14,-3,0,3,0.5,0.5,0.5,0
